arrival_time,burst_time,priority,process_type,best_algorithm,burst_priority_ratio,interaction_1,interaction_2
17,5,8,CPU-bound,Priority,0.5555555555555556,40,85
5,9,6,IO-bound,Round Robin,1.2857142857142858,54,45
17,11,4,IO-bound,Round Robin,2.2,44,187
1,2,10,CPU-bound,Priority,0.18181818181818182,20,2
11,3,10,CPU-bound,Round Robin,0.2727272727272727,30,33
9,6,3,CPU-bound,FCFS,1.5,18,54
5,12,1,CPU-bound,FCFS,6.0,12,60
5,10,5,IO-bound,Priority,1.6666666666666667,50,50
8,16,4,IO-bound,Priority,3.2,64,128
11,2,8,CPU-bound,Priority,0.2222222222222222,16,22
13,16,2,IO-bound,Round Robin,5.333333333333333,32,208
13,2,4,CPU-bound,Round Robin,0.4,8,26
8,8,1,CPU-bound,Round Robin,4.0,8,64
12,9,2,IO-bound,Round Robin,3.0,18,108
7,8,2,IO-bound,Priority,2.6666666666666665,16,56
9,13,6,IO-bound,FCFS,1.8571428571428572,78,117
10,13,3,IO-bound,Round Robin,3.25,39,130
0,13,9,IO-bound,SJF,1.3,117,0
7,19,6,CPU-bound,Round Robin,2.7142857142857144,114,133
4,10,10,IO-bound,Priority,0.9090909090909091,100,40
17,9,5,CPU-bound,FCFS,1.5,45,153
11,9,9,IO-bound,Priority,0.9,81,99
18,15,10,IO-bound,Priority,1.3636363636363635,150,270
19,10,2,IO-bound,Round Robin,3.3333333333333335,20,190
6,5,5,CPU-bound,SJF,0.8333333333333334,25,30
0,16,3,CPU-bound,FCFS,4.0,48,0
14,14,1,CPU-bound,FCFS,7.0,14,196
0,6,2,IO-bound,Round Robin,2.0,12,0
4,10,3,CPU-bound,Round Robin,2.5,30,40
6,9,9,IO-bound,Priority,0.9,81,54
1,15,2,IO-bound,Round Robin,5.0,30,15
9,2,2,IO-bound,SJF,0.6666666666666666,4,18
11,7,7,IO-bound,Round Robin,0.875,49,77
9,20,1,CPU-bound,Round Robin,10.0,20,180
4,10,10,IO-bound,Priority,0.9090909090909091,100,40
3,6,7,CPU-bound,FCFS,0.75,42,18
12,11,6,CPU-bound,FCFS,1.5714285714285714,66,132
18,6,7,CPU-bound,FCFS,0.75,42,108
11,16,1,IO-bound,Round Robin,8.0,16,176
14,2,3,CPU-bound,Round Robin,0.5,6,28
6,17,10,CPU-bound,Priority,1.5454545454545454,170,102
20,16,6,CPU-bound,Round Robin,2.2857142857142856,96,320
16,16,8,IO-bound,Priority,1.7777777777777777,128,256
18,5,4,IO-bound,SRTF,1.0,20,90
15,14,8,IO-bound,Priority,1.5555555555555556,112,210
10,2,10,CPU-bound,Priority,0.18181818181818182,20,20
4,13,6,CPU-bound,Round Robin,1.8571428571428572,78,52
13,6,9,IO-bound,Priority,0.6,54,78
8,18,10,IO-bound,Priority,1.6363636363636365,180,144
20,8,2,CPU-bound,FCFS,2.6666666666666665,16,160
15,19,8,CPU-bound,Priority,2.111111111111111,152,285
2,2,9,IO-bound,Priority,0.2,18,4
20,18,7,CPU-bound,Round Robin,2.25,126,360
3,16,10,IO-bound,Round Robin,1.4545454545454546,160,48
13,11,1,IO-bound,Round Robin,5.5,11,143
6,17,10,IO-bound,Priority,1.5454545454545454,170,102
14,4,1,CPU-bound,SRTF,2.0,4,56
20,19,8,IO-bound,Priority,2.111111111111111,152,380
11,6,1,CPU-bound,SJF,3.0,6,66
11,7,1,IO-bound,FCFS,3.5,7,77
2,14,6,CPU-bound,FCFS,2.0,84,28
16,20,7,CPU-bound,Round Robin,2.5,140,320
9,16,10,CPU-bound,Round Robin,1.4545454545454546,160,144
15,20,5,IO-bound,Round Robin,3.3333333333333335,100,300
16,6,9,CPU-bound,Priority,0.6,54,96
17,15,2,IO-bound,Round Robin,5.0,30,255
10,8,8,IO-bound,Round Robin,0.8888888888888888,64,80
9,20,5,IO-bound,FCFS,3.3333333333333335,100,180
0,18,6,CPU-bound,FCFS,2.5714285714285716,108,0
14,1,5,CPU-bound,SRTF,0.16666666666666666,5,14
8,4,2,IO-bound,SJF,1.3333333333333333,8,32
5,3,7,CPU-bound,SJF,0.375,21,15
8,4,2,IO-bound,SJF,1.3333333333333333,8,32
5,8,1,IO-bound,FCFS,4.0,8,40
7,7,8,CPU-bound,Priority,0.7777777777777778,56,49
13,2,9,CPU-bound,Priority,0.2,18,26
3,2,5,IO-bound,SJF,0.3333333333333333,10,6
13,5,2,CPU-bound,SRTF,1.6666666666666667,10,65
2,10,8,CPU-bound,SJF,1.1111111111111112,80,20
8,15,10,CPU-bound,Priority,1.3636363636363635,150,120
4,12,1,IO-bound,Round Robin,6.0,12,48
2,15,5,IO-bound,Round Robin,2.5,75,30
18,16,7,IO-bound,FCFS,2.0,112,288
12,15,9,IO-bound,Round Robin,1.5,135,180
1,7,10,IO-bound,Round Robin,0.6363636363636364,70,7
17,19,9,CPU-bound,Priority,1.9,171,323
0,11,9,IO-bound,Priority,1.1,99,0
3,12,7,CPU-bound,FCFS,1.5,84,36
8,7,10,IO-bound,Priority,0.6363636363636364,70,56
3,12,7,CPU-bound,FCFS,1.5,84,36
1,8,4,IO-bound,Round Robin,1.6,32,8
14,13,7,IO-bound,Priority,1.625,91,182
15,19,1,CPU-bound,FCFS,9.5,19,285
12,9,7,CPU-bound,FCFS,1.125,63,108
0,12,6,CPU-bound,FCFS,1.7142857142857142,72,0
18,9,5,CPU-bound,SJF,1.5,45,162
4,8,1,CPU-bound,FCFS,4.0,8,32
13,17,1,IO-bound,FCFS,8.5,17,221
6,19,9,IO-bound,SJF,1.9,171,114
13,3,10,IO-bound,Priority,0.2727272727272727,30,39
5,12,1,IO-bound,FCFS,6.0,12,60
0,13,8,CPU-bound,Priority,1.4444444444444444,104,0
20,16,5,IO-bound,Round Robin,2.6666666666666665,80,320
2,19,1,IO-bound,FCFS,9.5,19,38
5,6,10,IO-bound,SJF,0.5454545454545454,60,30
3,15,6,IO-bound,Round Robin,2.142857142857143,90,45
8,1,7,IO-bound,SJF,0.125,7,8
20,20,2,CPU-bound,FCFS,6.666666666666667,40,400
18,2,1,CPU-bound,SRTF,1.0,2,36
6,3,9,IO-bound,Priority,0.3,27,18
13,19,5,CPU-bound,FCFS,3.1666666666666665,95,247
10,18,1,CPU-bound,FCFS,9.0,18,180
19,3,2,IO-bound,SRTF,1.0,6,57
15,6,6,CPU-bound,SJF,0.8571428571428571,36,90
15,19,6,CPU-bound,SJF,2.7142857142857144,114,285
6,3,10,CPU-bound,Priority,0.2727272727272727,30,18
4,18,7,CPU-bound,Round Robin,2.25,126,72
11,8,4,CPU-bound,FCFS,1.6,32,88
8,16,4,CPU-bound,FCFS,3.2,64,128
3,6,6,IO-bound,Priority,0.8571428571428571,36,18
14,12,8,IO-bound,Priority,1.3333333333333333,96,168
8,16,8,IO-bound,Priority,1.7777777777777777,128,128
14,9,8,IO-bound,Round Robin,1.0,72,126
6,15,8,IO-bound,Round Robin,1.6666666666666667,120,90
13,10,8,CPU-bound,Priority,1.1111111111111112,80,130
16,8,4,IO-bound,FCFS,1.6,32,128
16,4,8,CPU-bound,Priority,0.4444444444444444,32,64
20,8,3,CPU-bound,Round Robin,2.0,24,160
20,2,9,CPU-bound,SJF,0.2,18,40
15,12,8,IO-bound,Round Robin,1.3333333333333333,96,180
12,9,3,IO-bound,Round Robin,2.25,27,108
14,6,5,IO-bound,Round Robin,1.0,30,84
14,18,2,IO-bound,Round Robin,6.0,36,252
18,20,2,CPU-bound,FCFS,6.666666666666667,40,360
6,17,6,CPU-bound,FCFS,2.4285714285714284,102,102
1,18,7,CPU-bound,FCFS,2.25,126,18
1,18,7,IO-bound,FCFS,2.25,126,18
0,9,5,IO-bound,FCFS,1.5,45,0
11,2,3,CPU-bound,SRTF,0.5,6,22
3,11,1,IO-bound,Round Robin,5.5,11,33
14,6,10,IO-bound,Priority,0.5454545454545454,60,84
19,7,7,IO-bound,FCFS,0.875,49,133
5,13,5,CPU-bound,FCFS,2.1666666666666665,65,65
11,9,5,CPU-bound,Round Robin,1.5,45,99
14,14,10,CPU-bound,Priority,1.2727272727272727,140,196
9,7,1,CPU-bound,FCFS,3.5,7,63
19,17,9,CPU-bound,Round Robin,1.7,153,323
2,15,3,CPU-bound,FCFS,3.75,45,30
17,12,6,IO-bound,FCFS,1.7142857142857142,72,204
14,10,10,IO-bound,Priority,0.9090909090909091,100,140
19,10,6,IO-bound,FCFS,1.4285714285714286,60,190
11,20,7,CPU-bound,FCFS,2.5,140,220
10,3,9,CPU-bound,Priority,0.3,27,30
9,17,10,IO-bound,Priority,1.5454545454545454,170,153
11,18,1,CPU-bound,FCFS,9.0,18,198
1,18,3,CPU-bound,Round Robin,4.5,54,18
7,9,6,CPU-bound,FCFS,1.2857142857142858,54,63
12,1,3,CPU-bound,SJF,0.25,3,12
12,8,3,CPU-bound,FCFS,2.0,24,96
11,11,6,IO-bound,Round Robin,1.5714285714285714,66,121
12,16,4,CPU-bound,FCFS,3.2,64,192
2,15,6,IO-bound,Round Robin,2.142857142857143,90,30
9,5,3,IO-bound,SJF,1.25,15,45
2,11,7,IO-bound,Round Robin,1.375,77,22
19,9,5,IO-bound,Round Robin,1.5,45,171
5,16,10,CPU-bound,Round Robin,1.4545454545454546,160,80
13,7,6,CPU-bound,Round Robin,1.0,42,91
19,4,9,IO-bound,Round Robin,0.4,36,76
0,3,7,IO-bound,SJF,0.375,21,0
14,9,3,CPU-bound,SJF,2.25,27,126
10,5,5,IO-bound,SJF,0.8333333333333334,25,50
6,16,6,CPU-bound,FCFS,2.2857142857142856,96,96
15,12,5,IO-bound,FCFS,2.0,60,180
9,8,8,IO-bound,Priority,0.8888888888888888,64,72
19,7,6,IO-bound,Round Robin,1.0,42,133
9,7,8,CPU-bound,Priority,0.7777777777777778,56,63
7,13,9,IO-bound,SJF,1.3,117,91
0,2,9,CPU-bound,Round Robin,0.2,18,0
18,1,7,IO-bound,SJF,0.125,7,18
5,18,9,IO-bound,Priority,1.8,162,90
5,17,1,IO-bound,Round Robin,8.5,17,85
1,15,2,CPU-bound,Round Robin,5.0,30,15
2,4,2,IO-bound,SJF,1.3333333333333333,8,8
17,19,9,CPU-bound,Priority,1.9,171,323
17,17,7,IO-bound,Round Robin,2.125,119,289
18,17,4,IO-bound,Round Robin,3.4,68,306
10,5,8,CPU-bound,Priority,0.5555555555555556,40,50
14,1,5,CPU-bound,SRTF,0.16666666666666666,5,14
15,14,2,IO-bound,Round Robin,4.666666666666667,28,210
3,13,1,CPU-bound,Round Robin,6.5,13,39
10,3,9,IO-bound,Priority,0.3,27,30
10,15,9,CPU-bound,Priority,1.5,135,150
8,6,6,IO-bound,Round Robin,0.8571428571428571,36,48
19,18,10,CPU-bound,Priority,1.6363636363636365,180,342
1,15,1,IO-bound,Round Robin,7.5,15,15
20,15,7,CPU-bound,FCFS,1.875,105,300
0,11,8,IO-bound,Priority,1.2222222222222223,88,0
6,17,1,IO-bound,Round Robin,8.5,17,102
7,4,2,IO-bound,Round Robin,1.3333333333333333,8,28
2,12,2,IO-bound,Round Robin,4.0,24,24
12,6,1,IO-bound,Round Robin,3.0,6,72
3,6,9,IO-bound,Priority,0.6,54,18
18,12,5,IO-bound,FCFS,2.0,60,216
0,3,9,CPU-bound,SJF,0.3,27,0
11,19,6,IO-bound,FCFS,2.7142857142857144,114,209
10,6,1,IO-bound,Round Robin,3.0,6,60
17,4,6,IO-bound,Round Robin,0.5714285714285714,24,68
18,5,4,IO-bound,SRTF,1.0,20,90
19,7,8,IO-bound,Priority,0.7777777777777778,56,133
3,17,8,IO-bound,SJF,1.8888888888888888,136,51
20,11,8,CPU-bound,Priority,1.2222222222222223,88,220
20,1,8,IO-bound,Priority,0.1111111111111111,8,20
11,13,9,CPU-bound,Priority,1.3,117,143
3,17,2,CPU-bound,FCFS,5.666666666666667,34,51
15,16,7,CPU-bound,Round Robin,2.0,112,240
10,17,7,IO-bound,Round Robin,2.125,119,170
17,16,3,CPU-bound,FCFS,4.0,48,272
12,1,5,CPU-bound,SRTF,0.16666666666666666,5,12
17,20,7,CPU-bound,FCFS,2.5,140,340
3,20,8,CPU-bound,Priority,2.2222222222222223,160,60
11,8,2,CPU-bound,FCFS,2.6666666666666665,16,88
7,10,10,IO-bound,Priority,0.9090909090909091,100,70
16,18,1,CPU-bound,FCFS,9.0,18,288
19,7,9,IO-bound,Priority,0.7,63,133
4,12,4,IO-bound,Round Robin,2.4,48,48
10,20,4,IO-bound,Round Robin,4.0,80,200
3,8,6,IO-bound,FCFS,1.1428571428571428,48,24
20,14,9,CPU-bound,Priority,1.4,126,280
20,11,2,IO-bound,Round Robin,3.6666666666666665,22,220
18,3,1,IO-bound,SRTF,1.5,3,54
7,3,2,IO-bound,FCFS,1.0,6,21
15,8,5,CPU-bound,Round Robin,1.3333333333333333,40,120
8,3,5,CPU-bound,SJF,0.5,15,24
5,16,7,CPU-bound,FCFS,2.0,112,80
4,13,3,CPU-bound,FCFS,3.25,39,52
14,11,2,IO-bound,FCFS,3.6666666666666665,22,154
7,18,9,IO-bound,Priority,1.8,162,126
7,14,9,CPU-bound,Priority,1.4,126,98
16,8,10,IO-bound,Priority,0.7272727272727273,80,128
12,20,7,CPU-bound,FCFS,2.5,140,240
11,12,4,IO-bound,Round Robin,2.4,48,132
11,6,3,CPU-bound,FCFS,1.5,18,66
13,10,8,IO-bound,SJF,1.1111111111111112,80,130
9,11,6,CPU-bound,SJF,1.5714285714285714,66,99
11,7,10,IO-bound,Priority,0.6363636363636364,70,77
16,20,2,IO-bound,Priority,6.666666666666667,40,320
3,11,9,IO-bound,Priority,1.1,99,33
1,3,4,IO-bound,SJF,0.6,12,3
3,2,8,IO-bound,Priority,0.2222222222222222,16,6
7,18,3,CPU-bound,FCFS,4.5,54,126
4,19,5,IO-bound,FCFS,3.1666666666666665,95,76
2,11,4,IO-bound,Priority,2.2,44,22
1,17,3,IO-bound,FCFS,4.25,51,17
0,5,4,CPU-bound,SJF,1.0,20,0
2,7,2,CPU-bound,Round Robin,2.3333333333333335,14,14
18,17,10,CPU-bound,SJF,1.5454545454545454,170,306
8,18,2,CPU-bound,FCFS,6.0,36,144
18,5,2,IO-bound,SRTF,1.6666666666666667,10,90
0,9,5,CPU-bound,Round Robin,1.5,45,0
15,8,9,CPU-bound,Round Robin,0.8,72,120
17,19,5,IO-bound,Round Robin,3.1666666666666665,95,323
14,11,7,CPU-bound,SJF,1.375,77,154
2,15,7,CPU-bound,Round Robin,1.875,105,30
5,5,10,IO-bound,Priority,0.45454545454545453,50,25
11,20,3,CPU-bound,FCFS,5.0,60,220
14,19,2,CPU-bound,FCFS,6.333333333333333,38,266
9,17,6,CPU-bound,FCFS,2.4285714285714284,102,153
4,1,1,IO-bound,SJF,0.5,1,4
6,16,4,IO-bound,Round Robin,3.2,64,96
9,15,2,IO-bound,Round Robin,5.0,30,135
12,12,10,IO-bound,Priority,1.0909090909090908,120,144
19,12,8,CPU-bound,Priority,1.3333333333333333,96,228
9,5,7,IO-bound,Round Robin,0.625,35,45
18,5,6,IO-bound,Round Robin,0.7142857142857143,30,90
4,5,8,CPU-bound,SJF,0.5555555555555556,40,20
9,12,2,IO-bound,FCFS,4.0,24,108
8,4,6,CPU-bound,SJF,0.5714285714285714,24,32
10,12,8,CPU-bound,Priority,1.3333333333333333,96,120
11,14,7,CPU-bound,Round Robin,1.75,98,154
13,17,4,CPU-bound,FCFS,3.4,68,221
20,17,3,IO-bound,Round Robin,4.25,51,340
1,13,2,CPU-bound,Round Robin,4.333333333333333,26,13
17,14,4,CPU-bound,FCFS,2.8,56,238
9,5,5,CPU-bound,Round Robin,0.8333333333333334,25,45
7,6,9,CPU-bound,Priority,0.6,54,42
0,13,3,IO-bound,FCFS,3.25,39,0
11,3,2,CPU-bound,SJF,1.0,6,33
15,17,6,CPU-bound,FCFS,2.4285714285714284,102,255
8,17,8,IO-bound,Priority,1.8888888888888888,136,136
13,16,8,CPU-bound,Round Robin,1.7777777777777777,128,208
1,1,1,IO-bound,SJF,0.5,1,1
11,10,5,IO-bound,Priority,1.6666666666666667,50,110
6,8,7,CPU-bound,FCFS,1.0,56,48
15,10,8,IO-bound,Priority,1.1111111111111112,80,150
15,2,9,CPU-bound,Priority,0.2,18,30
10,3,5,CPU-bound,SJF,0.5,15,30
12,1,2,CPU-bound,SRTF,0.3333333333333333,2,12
17,5,3,IO-bound,SJF,1.25,15,85
18,7,2,CPU-bound,Round Robin,2.3333333333333335,14,126
8,7,1,CPU-bound,FCFS,3.5,7,56
12,3,7,IO-bound,SJF,0.375,21,36
1,7,3,IO-bound,Priority,1.75,21,7
3,15,1,CPU-bound,FCFS,7.5,15,45
11,9,1,IO-bound,Round Robin,4.5,9,99
4,12,3,IO-bound,FCFS,3.0,36,48
6,6,1,CPU-bound,FCFS,3.0,6,36
17,2,8,CPU-bound,Priority,0.2222222222222222,16,34
17,9,8,CPU-bound,Round Robin,1.0,72,153
15,9,1,IO-bound,Round Robin,4.5,9,135
2,13,5,IO-bound,FCFS,2.1666666666666665,65,26
1,10,9,CPU-bound,Priority,1.0,90,10
10,17,1,IO-bound,Round Robin,8.5,17,170
5,16,1,IO-bound,Round Robin,8.0,16,80
6,4,6,IO-bound,FCFS,0.5714285714285714,24,24
13,3,1,CPU-bound,SJF,1.5,3,39
6,7,8,IO-bound,Priority,0.7777777777777778,56,42
9,16,3,IO-bound,Round Robin,4.0,48,144
14,4,8,IO-bound,Round Robin,0.4444444444444444,32,56
15,9,1,CPU-bound,Round Robin,4.5,9,135
11,4,9,IO-bound,Priority,0.4,36,44
2,15,6,IO-bound,FCFS,2.142857142857143,90,30
6,17,10,IO-bound,SJF,1.5454545454545454,170,102
9,15,6,IO-bound,FCFS,2.142857142857143,90,135
0,18,6,CPU-bound,FCFS,2.5714285714285716,108,0
17,20,5,IO-bound,Priority,3.3333333333333335,100,340
15,10,8,CPU-bound,Priority,1.1111111111111112,80,150
0,12,7,IO-bound,FCFS,1.5,84,0
4,19,1,IO-bound,Round Robin,9.5,19,76
7,12,6,IO-bound,Round Robin,1.7142857142857142,72,84
11,3,9,IO-bound,Round Robin,0.3,27,33
8,9,4,IO-bound,Round Robin,1.8,36,72
12,16,5,IO-bound,Round Robin,2.6666666666666665,80,192
14,3,3,IO-bound,SRTF,0.75,9,42
0,7,8,IO-bound,Round Robin,0.7777777777777778,56,0
15,15,9,CPU-bound,Priority,1.5,135,225
19,14,4,IO-bound,Round Robin,2.8,56,266
19,14,6,CPU-bound,FCFS,2.0,84,266
20,10,8,CPU-bound,Priority,1.1111111111111112,80,200
8,3,8,CPU-bound,Priority,0.3333333333333333,24,24
3,11,1,CPU-bound,FCFS,5.5,11,33
16,1,6,IO-bound,SRTF,0.14285714285714285,6,16
1,3,1,IO-bound,SJF,1.5,3,3
14,19,8,CPU-bound,Priority,2.111111111111111,152,266
13,17,1,IO-bound,Round Robin,8.5,17,221
8,20,8,CPU-bound,Round Robin,2.2222222222222223,160,160
16,3,1,IO-bound,SRTF,1.5,3,48
14,6,3,IO-bound,FCFS,1.5,18,84
0,1,2,IO-bound,SJF,0.3333333333333333,2,0
15,10,4,IO-bound,Round Robin,2.0,40,150
13,11,6,IO-bound,Round Robin,1.5714285714285714,66,143
4,10,1,CPU-bound,Round Robin,5.0,10,40
1,4,4,CPU-bound,Round Robin,0.8,16,4
12,20,6,IO-bound,Round Robin,2.857142857142857,120,240
2,5,7,CPU-bound,SJF,0.625,35,10
5,15,2,CPU-bound,FCFS,5.0,30,75
14,2,1,IO-bound,SJF,1.0,2,28
3,20,7,CPU-bound,Round Robin,2.5,140,60
8,7,5,IO-bound,Round Robin,1.1666666666666667,35,56
6,3,3,CPU-bound,SJF,0.75,9,18
18,14,9,CPU-bound,Priority,1.4,126,252
1,1,4,IO-bound,FCFS,0.2,4,1
7,5,1,CPU-bound,FCFS,2.5,5,35
10,16,7,CPU-bound,SJF,2.0,112,160
13,18,7,CPU-bound,FCFS,2.25,126,234
10,12,9,IO-bound,SJF,1.2,108,120
9,18,5,IO-bound,Round Robin,3.0,90,162
18,8,4,CPU-bound,SJF,1.6,32,144
19,19,3,IO-bound,FCFS,4.75,57,361
18,4,1,IO-bound,SRTF,2.0,4,72
4,6,10,CPU-bound,Priority,0.5454545454545454,60,24
11,5,3,CPU-bound,SRTF,1.25,15,55
9,12,8,CPU-bound,Priority,1.3333333333333333,96,108
2,10,7,IO-bound,Round Robin,1.25,70,20
14,7,7,IO-bound,Round Robin,0.875,49,98
15,4,3,IO-bound,SJF,1.0,12,60
13,15,9,IO-bound,Priority,1.5,135,195
1,3,5,CPU-bound,SJF,0.5,15,3
19,1,1,CPU-bound,SJF,0.5,1,19
7,2,3,IO-bound,FCFS,0.5,6,14
5,19,1,IO-bound,FCFS,9.5,19,95
16,1,10,IO-bound,Priority,0.09090909090909091,10,16
11,15,9,IO-bound,Round Robin,1.5,135,165
3,1,3,IO-bound,SJF,0.25,3,3
11,10,8,CPU-bound,Priority,1.1111111111111112,80,110
16,12,4,IO-bound,Priority,2.4,48,192
17,9,4,CPU-bound,Round Robin,1.8,36,153
14,4,5,CPU-bound,Round Robin,0.6666666666666666,20,56
5,20,9,CPU-bound,Round Robin,2.0,180,100
2,3,5,CPU-bound,FCFS,0.5,15,6
5,19,10,IO-bound,SJF,1.7272727272727273,190,95
19,6,6,IO-bound,Round Robin,0.8571428571428571,36,114
16,10,8,IO-bound,Priority,1.1111111111111112,80,160
9,11,6,CPU-bound,FCFS,1.5714285714285714,66,99
19,15,10,CPU-bound,Priority,1.3636363636363635,150,285
0,18,1,IO-bound,FCFS,9.0,18,0
15,11,5,IO-bound,Round Robin,1.8333333333333333,55,165
15,8,2,CPU-bound,Round Robin,2.6666666666666665,16,120
17,6,4,IO-bound,Round Robin,1.2,24,102
20,1,10,CPU-bound,Priority,0.09090909090909091,10,20
12,13,4,IO-bound,FCFS,2.6,52,156
12,18,3,CPU-bound,FCFS,4.5,54,216
13,18,1,CPU-bound,Round Robin,9.0,18,234
13,18,7,IO-bound,Round Robin,2.25,126,234
3,16,9,CPU-bound,Priority,1.6,144,48
9,2,10,CPU-bound,Priority,0.18181818181818182,20,18
16,14,8,IO-bound,Priority,1.5555555555555556,112,224
12,13,7,CPU-bound,Round Robin,1.625,91,156
7,2,1,IO-bound,SJF,1.0,2,14
2,20,3,CPU-bound,Round Robin,5.0,60,40
18,7,9,CPU-bound,Priority,0.7,63,126
0,9,5,CPU-bound,Round Robin,1.5,45,0
1,20,9,CPU-bound,SJF,2.0,180,20
4,7,5,CPU-bound,FCFS,1.1666666666666667,35,28
19,3,9,CPU-bound,Priority,0.3,27,57
19,5,8,CPU-bound,Priority,0.5555555555555556,40,95
5,4,7,CPU-bound,SJF,0.5,28,20
2,1,8,IO-bound,Priority,0.1111111111111111,8,2
12,2,2,CPU-bound,SJF,0.6666666666666666,4,24
1,13,9,CPU-bound,Round Robin,1.3,117,13
18,2,9,IO-bound,Priority,0.2,18,36
11,1,7,CPU-bound,SJF,0.125,7,11
3,1,1,IO-bound,FCFS,0.5,1,3
16,2,7,IO-bound,SRTF,0.25,14,32
14,7,7,IO-bound,Round Robin,0.875,49,98
13,18,6,CPU-bound,FCFS,2.5714285714285716,108,234
19,12,10,IO-bound,Priority,1.0909090909090908,120,228
7,19,2,CPU-bound,FCFS,6.333333333333333,38,133
18,7,7,IO-bound,Round Robin,0.875,49,126
2,10,4,IO-bound,Round Robin,2.0,40,20
10,17,10,IO-bound,Priority,1.5454545454545454,170,170
6,9,2,IO-bound,Round Robin,3.0,18,54
17,18,6,CPU-bound,SJF,2.5714285714285716,108,306
15,2,2,IO-bound,SRTF,0.6666666666666666,4,30
9,6,8,IO-bound,Priority,0.6666666666666666,48,54
20,11,9,IO-bound,SJF,1.1,99,220
10,3,2,CPU-bound,Round Robin,1.0,6,30
7,5,1,CPU-bound,FCFS,2.5,5,35
5,20,7,CPU-bound,Round Robin,2.5,140,100
6,1,9,CPU-bound,Priority,0.1,9,6
4,1,10,CPU-bound,Round Robin,0.09090909090909091,10,4
14,2,10,IO-bound,Priority,0.18181818181818182,20,28
0,8,5,IO-bound,Round Robin,1.3333333333333333,40,0
9,18,2,IO-bound,Round Robin,6.0,36,162
17,20,7,IO-bound,Round Robin,2.5,140,340
13,13,7,CPU-bound,Round Robin,1.625,91,169
18,15,7,IO-bound,Round Robin,1.875,105,270
14,10,6,IO-bound,Round Robin,1.4285714285714286,60,140
10,13,8,CPU-bound,Priority,1.4444444444444444,104,130
2,10,8,IO-bound,SJF,1.1111111111111112,80,20
7,13,6,IO-bound,Round Robin,1.8571428571428572,78,91
13,14,10,CPU-bound,Priority,1.2727272727272727,140,182
9,14,9,IO-bound,Priority,1.4,126,126
3,4,2,CPU-bound,SJF,1.3333333333333333,8,12
0,11,6,CPU-bound,FCFS,1.5714285714285714,66,0
3,10,9,IO-bound,SJF,1.0,90,30
15,1,3,CPU-bound,SJF,0.25,3,15
13,11,5,CPU-bound,Round Robin,1.8333333333333333,55,143
5,19,4,CPU-bound,FCFS,3.8,76,95
13,1,1,CPU-bound,SRTF,0.5,1,13
11,7,6,CPU-bound,FCFS,1.0,42,77
4,18,4,CPU-bound,FCFS,3.6,72,72
18,18,10,CPU-bound,Priority,1.6363636363636365,180,324
6,1,8,CPU-bound,Priority,0.1111111111111111,8,6
1,14,6,CPU-bound,Round Robin,2.0,84,14
11,9,3,CPU-bound,Round Robin,2.25,27,99
18,19,6,CPU-bound,FCFS,2.7142857142857144,114,342
19,14,10,IO-bound,Round Robin,1.2727272727272727,140,266
1,4,1,IO-bound,SJF,2.0,4,4
17,12,4,IO-bound,Round Robin,2.4,48,204
18,6,10,IO-bound,SJF,0.5454545454545454,60,108
0,2,10,IO-bound,Priority,0.18181818181818182,20,0
9,9,3,IO-bound,Round Robin,2.25,27,81
9,9,5,CPU-bound,FCFS,1.5,45,81
20,10,1,CPU-bound,FCFS,5.0,10,200
6,3,4,CPU-bound,FCFS,0.6,12,18
15,12,10,IO-bound,Priority,1.0909090909090908,120,180
20,2,6,IO-bound,SRTF,0.2857142857142857,12,40
2,7,6,IO-bound,Round Robin,1.0,42,14
2,18,5,CPU-bound,Round Robin,3.0,90,36
14,4,1,IO-bound,SRTF,2.0,4,56
17,20,10,IO-bound,SJF,1.8181818181818181,200,340
0,1,3,IO-bound,Round Robin,0.25,3,0
17,4,5,IO-bound,SJF,0.6666666666666666,20,68
16,16,8,CPU-bound,Priority,1.7777777777777777,128,256
7,3,1,CPU-bound,FCFS,1.5,3,21
8,3,8,IO-bound,Priority,0.3333333333333333,24,24
3,3,3,CPU-bound,SJF,0.75,9,9
2,8,9,IO-bound,Priority,0.8,72,16
1,12,9,IO-bound,Priority,1.2,108,12
4,18,10,CPU-bound,Priority,1.6363636363636365,180,72
8,14,8,IO-bound,Priority,1.5555555555555556,112,112
15,19,6,CPU-bound,FCFS,2.7142857142857144,114,285
1,13,6,CPU-bound,FCFS,1.8571428571428572,78,13
5,7,2,CPU-bound,FCFS,2.3333333333333335,14,35
4,6,7,CPU-bound,FCFS,0.75,42,24
14,2,9,CPU-bound,Round Robin,0.2,18,28
8,15,5,IO-bound,Round Robin,2.5,75,120
16,6,4,IO-bound,Round Robin,1.2,24,96
20,15,3,IO-bound,FCFS,3.75,45,300
5,19,6,IO-bound,FCFS,2.7142857142857144,114,95
12,1,8,IO-bound,Priority,0.1111111111111111,8,12
15,18,8,CPU-bound,Priority,2.0,144,270
2,17,2,IO-bound,Round Robin,5.666666666666667,34,34
2,11,10,CPU-bound,Priority,1.0,110,22
13,14,5,CPU-bound,FCFS,2.3333333333333335,70,182
20,2,8,IO-bound,Round Robin,0.2222222222222222,16,40
15,10,3,CPU-bound,Round Robin,2.5,30,150
