process_id,arrival_time,burst_time,priority,process_type,short_job,long_job,io_flag,cpu_flag,high_priority,dynamic_arrival,best_algorithm
P1536,17,10,3,CPU-bound,0,1,0,1,0,1,FCFS
P1537,17,10,2,CPU-bound,0,1,0,1,0,1,FCFS
P1538,3,2,9,IO-bound,1,0,1,0,1,0,Priority
P1539,13,3,1,CPU-bound,1,0,0,1,0,1,SRTF
P1540,11,19,4,CPU-bound,0,1,0,1,0,1,FCFS
P1541,18,9,2,IO-bound,0,1,1,0,0,1,Round Robin
P1542,9,18,5,IO-bound,0,1,1,0,0,0,Round Robin
P1543,4,11,4,IO-bound,0,1,1,0,0,0,Round Robin
P1544,14,15,1,CPU-bound,0,1,0,1,0,1,FCFS
P1545,17,3,9,CPU-bound,1,0,0,1,1,1,Priority
P1546,16,11,6,CPU-bound,0,1,0,1,0,1,FCFS
P1547,19,13,2,CPU-bound,0,1,0,1,0,1,FCFS
P1548,1,7,3,IO-bound,0,1,1,0,0,0,Round Robin
P1549,13,15,3,IO-bound,0,1,1,0,0,1,Round Robin
P1550,5,1,3,IO-bound,1,0,1,0,0,0,SJF
P1551,10,10,10,IO-bound,0,1,1,0,1,0,Priority
P1552,5,1,3,IO-bound,1,0,1,0,0,0,SJF
P1553,10,14,6,IO-bound,0,1,1,0,0,0,Round Robin
P1554,15,14,8,IO-bound,0,1,1,0,1,1,Priority
P1555,1,15,7,CPU-bound,0,1,0,1,1,0,FCFS
P1556,4,3,3,CPU-bound,1,0,0,1,0,0,SJF
P1557,12,9,4,CPU-bound,0,1,0,1,0,1,FCFS
P1558,12,1,3,CPU-bound,1,0,0,1,0,1,SRTF
P1559,20,5,3,IO-bound,1,0,1,0,0,1,SRTF
P1560,6,18,3,IO-bound,0,1,1,0,0,0,Round Robin
P1561,19,12,8,CPU-bound,0,1,0,1,1,1,Priority
P1562,3,7,1,CPU-bound,0,1,0,1,0,0,FCFS
P1563,14,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P1564,11,4,1,CPU-bound,1,0,0,1,0,1,SRTF
P1565,14,19,10,CPU-bound,0,1,0,1,1,1,Priority
P1566,6,15,4,IO-bound,0,1,1,0,0,0,Round Robin
P1567,8,3,1,IO-bound,1,0,1,0,0,0,SJF
P1568,0,5,3,CPU-bound,1,0,0,1,0,0,SJF
P1569,6,10,7,IO-bound,0,1,1,0,1,0,Round Robin
P1570,9,1,3,IO-bound,1,0,1,0,0,0,SJF
P1571,12,18,2,IO-bound,0,1,1,0,0,1,Round Robin
P1572,5,7,9,CPU-bound,0,1,0,1,1,0,Priority
P1573,11,7,3,CPU-bound,0,1,0,1,0,1,FCFS
P1574,15,6,3,CPU-bound,0,1,0,1,0,1,FCFS
P1575,18,17,7,CPU-bound,0,1,0,1,1,1,FCFS
P1576,14,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P1577,10,13,5,CPU-bound,0,1,0,1,0,0,FCFS
P1578,14,14,6,CPU-bound,0,1,0,1,0,1,FCFS
P1579,18,3,10,IO-bound,1,0,1,0,1,1,Priority
P1580,18,3,5,IO-bound,1,0,1,0,0,1,SRTF
P1581,10,3,1,IO-bound,1,0,1,0,0,0,SJF
P1582,0,9,4,IO-bound,0,1,1,0,0,0,Round Robin
P1583,9,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P1584,19,3,8,CPU-bound,1,0,0,1,1,1,Priority
P1585,12,14,2,CPU-bound,0,1,0,1,0,1,FCFS
P1586,16,19,2,IO-bound,0,1,1,0,0,1,Round Robin
P1587,8,12,7,CPU-bound,0,1,0,1,1,0,FCFS
P1588,16,1,1,CPU-bound,1,0,0,1,0,1,SRTF
P1589,8,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P1590,8,11,9,IO-bound,0,1,1,0,1,0,Priority
P1591,17,10,5,IO-bound,0,1,1,0,0,1,Round Robin
P1592,19,9,9,IO-bound,0,1,1,0,1,1,Priority
P1593,5,4,4,IO-bound,1,0,1,0,0,0,SJF
P1594,13,20,10,IO-bound,0,1,1,0,1,1,Priority
P1595,2,15,1,IO-bound,0,1,1,0,0,0,Round Robin
P1596,13,16,1,IO-bound,0,1,1,0,0,1,Round Robin
P1597,15,9,3,IO-bound,0,1,1,0,0,1,Round Robin
P1598,4,9,3,CPU-bound,0,1,0,1,0,0,FCFS
P1599,19,20,9,CPU-bound,0,1,0,1,1,1,Priority
P1600,4,8,4,CPU-bound,0,1,0,1,0,0,FCFS
P1601,8,11,1,IO-bound,0,1,1,0,0,0,Round Robin
P1602,3,4,5,IO-bound,1,0,1,0,0,0,SJF
P1603,14,15,4,IO-bound,0,1,1,0,0,1,Round Robin
P1604,19,11,9,CPU-bound,0,1,0,1,1,1,Priority
P1605,12,18,6,CPU-bound,0,1,0,1,0,1,FCFS
P1606,6,12,3,IO-bound,0,1,1,0,0,0,Round Robin
P1607,8,6,5,IO-bound,0,1,1,0,0,0,Round Robin
P1608,12,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P1609,7,14,8,IO-bound,0,1,1,0,1,0,Priority
P1610,12,6,10,CPU-bound,0,1,0,1,1,1,Priority
P1611,18,12,1,CPU-bound,0,1,0,1,0,1,FCFS
P1612,18,2,4,CPU-bound,1,0,0,1,0,1,SRTF
P1613,9,4,9,CPU-bound,1,0,0,1,1,0,Priority
P1614,11,10,5,CPU-bound,0,1,0,1,0,1,FCFS
P1615,19,9,10,IO-bound,0,1,1,0,1,1,Priority
P1616,9,8,3,CPU-bound,0,1,0,1,0,0,FCFS
P1617,18,7,5,CPU-bound,0,1,0,1,0,1,FCFS
P1618,19,17,6,IO-bound,0,1,1,0,0,1,Round Robin
P1619,8,3,8,CPU-bound,1,0,0,1,1,0,Priority
P1620,7,3,8,CPU-bound,1,0,0,1,1,0,Priority
P1621,17,4,1,CPU-bound,1,0,0,1,0,1,SRTF
P1622,20,8,9,CPU-bound,0,1,0,1,1,1,Priority
P1623,8,18,4,CPU-bound,0,1,0,1,0,0,FCFS
P1624,7,11,8,CPU-bound,0,1,0,1,1,0,Priority
P1625,11,1,10,IO-bound,1,0,1,0,1,1,Priority
P1626,9,20,5,CPU-bound,0,1,0,1,0,0,FCFS
P1627,2,12,6,IO-bound,0,1,1,0,0,0,Round Robin
P1628,9,6,3,CPU-bound,0,1,0,1,0,0,FCFS
P1629,13,1,10,IO-bound,1,0,1,0,1,1,Priority
P1630,8,8,3,IO-bound,0,1,1,0,0,0,Round Robin
P1631,7,1,10,IO-bound,1,0,1,0,1,0,Priority
P1632,15,3,10,IO-bound,1,0,1,0,1,1,Priority
P1633,19,1,1,IO-bound,1,0,1,0,0,1,SRTF
P1634,4,8,8,IO-bound,0,1,1,0,1,0,Priority
P1635,18,16,6,CPU-bound,0,1,0,1,0,1,FCFS
P1636,0,16,3,IO-bound,0,1,1,0,0,0,Round Robin
P1637,11,17,5,CPU-bound,0,1,0,1,0,1,FCFS
P1638,20,8,6,CPU-bound,0,1,0,1,0,1,FCFS
P1639,3,19,8,CPU-bound,0,1,0,1,1,0,Priority
P1640,5,5,6,IO-bound,1,0,1,0,0,0,SJF
P1641,8,7,1,CPU-bound,0,1,0,1,0,0,FCFS
P1642,8,19,5,IO-bound,0,1,1,0,0,0,Round Robin
P1643,19,7,4,IO-bound,0,1,1,0,0,1,Round Robin
P1644,17,20,1,IO-bound,0,1,1,0,0,1,Round Robin
P1645,11,10,8,IO-bound,0,1,1,0,1,1,Priority
P1646,18,4,6,CPU-bound,1,0,0,1,0,1,SRTF
P1647,1,14,5,IO-bound,0,1,1,0,0,0,Round Robin
P1648,11,1,6,CPU-bound,1,0,0,1,0,1,SRTF
P1649,3,5,10,CPU-bound,1,0,0,1,1,0,Priority
P1650,10,8,1,CPU-bound,0,1,0,1,0,0,FCFS
P1651,17,18,6,IO-bound,0,1,1,0,0,1,Round Robin
P1652,10,2,10,CPU-bound,1,0,0,1,1,0,Priority
P1653,10,20,9,IO-bound,0,1,1,0,1,0,Priority
P1654,19,7,4,CPU-bound,0,1,0,1,0,1,FCFS
P1655,13,3,5,IO-bound,1,0,1,0,0,1,SRTF
P1656,17,8,3,CPU-bound,0,1,0,1,0,1,FCFS
P1657,19,19,3,CPU-bound,0,1,0,1,0,1,FCFS
P1658,19,6,8,IO-bound,0,1,1,0,1,1,Priority
P1659,8,18,10,IO-bound,0,1,1,0,1,0,Priority
P1660,20,19,6,CPU-bound,0,1,0,1,0,1,FCFS
P1661,7,19,2,IO-bound,0,1,1,0,0,0,Round Robin
P1662,20,2,3,CPU-bound,1,0,0,1,0,1,SRTF
P1663,1,12,6,IO-bound,0,1,1,0,0,0,Round Robin
P1664,4,1,2,IO-bound,1,0,1,0,0,0,SJF
P1665,2,7,3,IO-bound,0,1,1,0,0,0,Round Robin
P1666,15,5,9,IO-bound,1,0,1,0,1,1,Priority
P1667,0,6,5,CPU-bound,0,1,0,1,0,0,FCFS
P1668,5,4,10,IO-bound,1,0,1,0,1,0,Priority
P1669,0,9,3,CPU-bound,0,1,0,1,0,0,FCFS
P1670,2,13,1,IO-bound,0,1,1,0,0,0,Round Robin
P1671,0,7,8,IO-bound,0,1,1,0,1,0,Priority
P1672,8,16,2,CPU-bound,0,1,0,1,0,0,FCFS
P1673,8,1,2,CPU-bound,1,0,0,1,0,0,SJF
P1674,7,15,9,CPU-bound,0,1,0,1,1,0,Priority
P1675,0,9,4,CPU-bound,0,1,0,1,0,0,FCFS
P1676,9,3,5,CPU-bound,1,0,0,1,0,0,SJF
P1677,10,13,9,CPU-bound,0,1,0,1,1,0,Priority
P1678,4,1,2,CPU-bound,1,0,0,1,0,0,SJF
P1679,14,2,1,IO-bound,1,0,1,0,0,1,SRTF
P1680,16,2,3,CPU-bound,1,0,0,1,0,1,SRTF
P1681,0,4,2,IO-bound,1,0,1,0,0,0,SJF
P1682,6,4,7,CPU-bound,1,0,0,1,1,0,SJF
P1683,12,8,3,IO-bound,0,1,1,0,0,1,Round Robin
P1684,4,2,9,CPU-bound,1,0,0,1,1,0,Priority
P1685,17,9,6,IO-bound,0,1,1,0,0,1,Round Robin
P1686,1,5,3,CPU-bound,1,0,0,1,0,0,SJF
P1687,4,7,7,IO-bound,0,1,1,0,1,0,Round Robin
P1688,12,8,4,IO-bound,0,1,1,0,0,1,Round Robin
P1689,18,7,6,IO-bound,0,1,1,0,0,1,Round Robin
P1690,2,10,9,IO-bound,0,1,1,0,1,0,Priority
P1691,4,13,2,CPU-bound,0,1,0,1,0,0,FCFS
P1692,14,18,10,CPU-bound,0,1,0,1,1,1,Priority
P1693,18,3,9,CPU-bound,1,0,0,1,1,1,Priority
P1694,2,5,2,IO-bound,1,0,1,0,0,0,SJF
P1695,2,10,1,IO-bound,0,1,1,0,0,0,Round Robin
P1696,5,14,1,CPU-bound,0,1,0,1,0,0,FCFS
P1697,14,5,5,IO-bound,1,0,1,0,0,1,SRTF
P1698,4,8,5,CPU-bound,0,1,0,1,0,0,FCFS
P1699,6,4,10,CPU-bound,1,0,0,1,1,0,Priority
P1700,0,14,8,CPU-bound,0,1,0,1,1,0,Priority
P1701,8,16,3,CPU-bound,0,1,0,1,0,0,FCFS
P1702,14,8,8,IO-bound,0,1,1,0,1,1,Priority
P1703,5,11,8,IO-bound,0,1,1,0,1,0,Priority
P1704,8,8,9,IO-bound,0,1,1,0,1,0,Priority
P1705,9,16,10,CPU-bound,0,1,0,1,1,0,Priority
P1706,15,5,8,IO-bound,1,0,1,0,1,1,Priority
P1707,9,1,4,IO-bound,1,0,1,0,0,0,SJF
P1708,13,3,1,IO-bound,1,0,1,0,0,1,SRTF
P1709,5,16,3,CPU-bound,0,1,0,1,0,0,FCFS
P1710,18,2,9,IO-bound,1,0,1,0,1,1,Priority
P1711,1,4,4,IO-bound,1,0,1,0,0,0,SJF
P1712,8,11,10,IO-bound,0,1,1,0,1,0,Priority
P1713,13,11,1,CPU-bound,0,1,0,1,0,1,FCFS
P1714,16,20,1,CPU-bound,0,1,0,1,0,1,FCFS
P1715,12,6,8,IO-bound,0,1,1,0,1,1,Priority
P1716,9,6,3,IO-bound,0,1,1,0,0,0,Round Robin
P1717,15,10,9,IO-bound,0,1,1,0,1,1,Priority
P1718,15,12,10,IO-bound,0,1,1,0,1,1,Priority
P1719,4,13,10,CPU-bound,0,1,0,1,1,0,Priority
P1720,19,5,1,CPU-bound,1,0,0,1,0,1,SRTF
P1721,5,9,1,CPU-bound,0,1,0,1,0,0,FCFS
P1722,13,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P1723,10,1,3,CPU-bound,1,0,0,1,0,0,SJF
P1724,17,1,5,CPU-bound,1,0,0,1,0,1,SRTF
P1725,17,3,5,CPU-bound,1,0,0,1,0,1,SRTF
P1726,17,3,6,IO-bound,1,0,1,0,0,1,SRTF
P1727,13,19,1,CPU-bound,0,1,0,1,0,1,FCFS
P1728,10,10,2,IO-bound,0,1,1,0,0,0,Round Robin
P1729,10,2,2,IO-bound,1,0,1,0,0,0,SJF
P1730,2,13,5,IO-bound,0,1,1,0,0,0,Round Robin
P1731,16,18,8,CPU-bound,0,1,0,1,1,1,Priority
P1732,8,7,5,CPU-bound,0,1,0,1,0,0,FCFS
P1733,4,14,7,CPU-bound,0,1,0,1,1,0,FCFS
P1734,7,5,2,CPU-bound,1,0,0,1,0,0,SJF
P1735,2,8,1,CPU-bound,0,1,0,1,0,0,FCFS
P1736,4,5,1,IO-bound,1,0,1,0,0,0,SJF
P1737,13,16,4,IO-bound,0,1,1,0,0,1,Round Robin
P1738,6,2,5,IO-bound,1,0,1,0,0,0,SJF
P1739,14,17,5,IO-bound,0,1,1,0,0,1,Round Robin
P1740,16,2,9,CPU-bound,1,0,0,1,1,1,Priority
P1741,20,10,5,CPU-bound,0,1,0,1,0,1,FCFS
P1742,0,13,1,CPU-bound,0,1,0,1,0,0,FCFS
P1743,7,16,3,CPU-bound,0,1,0,1,0,0,FCFS
P1744,12,8,5,CPU-bound,0,1,0,1,0,1,FCFS
P1745,3,11,8,IO-bound,0,1,1,0,1,0,Priority
P1746,0,10,7,IO-bound,0,1,1,0,1,0,Round Robin
P1747,7,16,1,IO-bound,0,1,1,0,0,0,Round Robin
P1748,15,8,8,CPU-bound,0,1,0,1,1,1,Priority
P1749,1,17,2,IO-bound,0,1,1,0,0,0,Round Robin
P1750,13,2,7,CPU-bound,1,0,0,1,1,1,SRTF
P1751,0,9,6,CPU-bound,0,1,0,1,0,0,FCFS
P1752,12,17,5,IO-bound,0,1,1,0,0,1,Round Robin
P1753,6,1,6,CPU-bound,1,0,0,1,0,0,SJF
P1754,0,12,10,CPU-bound,0,1,0,1,1,0,Priority
P1755,10,4,4,IO-bound,1,0,1,0,0,0,SJF
P1756,15,2,7,IO-bound,1,0,1,0,1,1,SRTF
P1757,12,16,8,CPU-bound,0,1,0,1,1,1,Priority
P1758,6,18,2,CPU-bound,0,1,0,1,0,0,FCFS
P1759,7,12,2,CPU-bound,0,1,0,1,0,0,FCFS
P1760,5,5,7,CPU-bound,1,0,0,1,1,0,SJF
P1761,1,17,3,IO-bound,0,1,1,0,0,0,Round Robin
P1762,13,6,8,CPU-bound,0,1,0,1,1,1,Priority
P1763,20,7,9,IO-bound,0,1,1,0,1,1,Priority
P1764,15,15,8,IO-bound,0,1,1,0,1,1,Priority
P1765,0,14,2,IO-bound,0,1,1,0,0,0,Round Robin
P1766,12,18,5,IO-bound,0,1,1,0,0,1,Round Robin
P1767,10,10,10,IO-bound,0,1,1,0,1,0,Priority
P1768,1,8,3,IO-bound,0,1,1,0,0,0,Round Robin
P1769,11,3,2,CPU-bound,1,0,0,1,0,1,SRTF
P1770,16,14,7,IO-bound,0,1,1,0,1,1,Round Robin
P1771,13,13,5,CPU-bound,0,1,0,1,0,1,FCFS
P1772,18,14,4,IO-bound,0,1,1,0,0,1,Round Robin
P1773,4,2,3,CPU-bound,1,0,0,1,0,0,SJF
P1774,9,20,2,IO-bound,0,1,1,0,0,0,Round Robin
P1775,6,20,9,IO-bound,0,1,1,0,1,0,Priority
P1776,10,18,5,CPU-bound,0,1,0,1,0,0,FCFS
P1777,19,6,7,IO-bound,0,1,1,0,1,1,Round Robin
P1778,5,2,5,IO-bound,1,0,1,0,0,0,SJF
P1779,17,19,3,IO-bound,0,1,1,0,0,1,Round Robin
P1780,7,11,4,CPU-bound,0,1,0,1,0,0,FCFS
P1781,1,18,10,IO-bound,0,1,1,0,1,0,Priority
P1782,5,11,3,CPU-bound,0,1,0,1,0,0,FCFS
P1783,0,10,4,IO-bound,0,1,1,0,0,0,Round Robin
P1784,8,12,9,CPU-bound,0,1,0,1,1,0,Priority
P1785,0,6,2,CPU-bound,0,1,0,1,0,0,FCFS
P1786,5,4,3,IO-bound,1,0,1,0,0,0,SJF
P1787,3,5,7,CPU-bound,1,0,0,1,1,0,SJF
P1788,7,20,3,IO-bound,0,1,1,0,0,0,Round Robin
P1789,18,20,9,CPU-bound,0,1,0,1,1,1,Priority
P1790,6,2,7,IO-bound,1,0,1,0,1,0,SJF
P1791,2,17,1,IO-bound,0,1,1,0,0,0,Round Robin
P1792,1,18,5,IO-bound,0,1,1,0,0,0,Round Robin
P1793,5,12,8,CPU-bound,0,1,0,1,1,0,Priority
P1794,3,14,3,IO-bound,0,1,1,0,0,0,Round Robin
P1795,12,20,1,IO-bound,0,1,1,0,0,1,Round Robin
P1796,15,15,8,CPU-bound,0,1,0,1,1,1,Priority
P1797,9,2,3,CPU-bound,1,0,0,1,0,0,SJF
P1798,13,8,8,IO-bound,0,1,1,0,1,1,Priority
P1799,3,19,1,IO-bound,0,1,1,0,0,0,Round Robin
P1800,16,6,2,CPU-bound,0,1,0,1,0,1,FCFS
P1801,5,15,8,CPU-bound,0,1,0,1,1,0,Priority
P1802,12,16,4,IO-bound,0,1,1,0,0,1,Round Robin
P1803,7,20,7,CPU-bound,0,1,0,1,1,0,FCFS
P1804,19,18,5,IO-bound,0,1,1,0,0,1,Round Robin
P1805,17,16,2,IO-bound,0,1,1,0,0,1,Round Robin
P1806,9,20,10,IO-bound,0,1,1,0,1,0,Priority
P1807,15,1,3,IO-bound,1,0,1,0,0,1,SRTF
P1808,5,13,10,CPU-bound,0,1,0,1,1,0,Priority
P1809,9,13,3,CPU-bound,0,1,0,1,0,0,FCFS
P1810,7,12,6,CPU-bound,0,1,0,1,0,0,FCFS
P1811,3,16,2,IO-bound,0,1,1,0,0,0,Round Robin
P1812,11,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P1813,7,19,10,CPU-bound,0,1,0,1,1,0,Priority
P1814,15,15,4,IO-bound,0,1,1,0,0,1,Round Robin
P1815,10,18,6,CPU-bound,0,1,0,1,0,0,FCFS
P1816,1,4,9,IO-bound,1,0,1,0,1,0,Priority
P1817,7,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P1818,6,18,5,CPU-bound,0,1,0,1,0,0,FCFS
P1819,18,7,6,IO-bound,0,1,1,0,0,1,Round Robin
P1820,15,7,10,CPU-bound,0,1,0,1,1,1,Priority
P1821,16,8,9,IO-bound,0,1,1,0,1,1,Priority
P1822,15,16,7,IO-bound,0,1,1,0,1,1,Round Robin
P1823,10,14,6,IO-bound,0,1,1,0,0,0,Round Robin
P1824,6,12,6,IO-bound,0,1,1,0,0,0,Round Robin
P1825,3,2,1,IO-bound,1,0,1,0,0,0,SJF
P1826,9,3,2,CPU-bound,1,0,0,1,0,0,SJF
P1827,16,3,7,CPU-bound,1,0,0,1,1,1,SRTF
P1828,11,17,3,CPU-bound,0,1,0,1,0,1,FCFS
P1829,12,18,7,IO-bound,0,1,1,0,1,1,Round Robin
P1830,0,12,5,CPU-bound,0,1,0,1,0,0,FCFS
P1831,4,15,10,CPU-bound,0,1,0,1,1,0,Priority
P1832,2,1,10,CPU-bound,1,0,0,1,1,0,Priority
P1833,3,10,3,IO-bound,0,1,1,0,0,0,Round Robin
P1834,5,2,3,IO-bound,1,0,1,0,0,0,SJF
P1835,2,6,1,IO-bound,0,1,1,0,0,0,Round Robin
P1836,3,8,6,IO-bound,0,1,1,0,0,0,Round Robin
P1837,14,12,4,CPU-bound,0,1,0,1,0,1,FCFS
P1838,13,15,3,IO-bound,0,1,1,0,0,1,Round Robin
P1839,0,16,5,IO-bound,0,1,1,0,0,0,Round Robin
P1840,16,13,9,IO-bound,0,1,1,0,1,1,Priority
P1841,15,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P1842,0,2,9,CPU-bound,1,0,0,1,1,0,Priority
P1843,19,12,6,IO-bound,0,1,1,0,0,1,Round Robin
P1844,4,10,2,CPU-bound,0,1,0,1,0,0,FCFS
P1845,4,12,6,IO-bound,0,1,1,0,0,0,Round Robin
P1846,6,9,2,IO-bound,0,1,1,0,0,0,Round Robin
P1847,15,19,3,CPU-bound,0,1,0,1,0,1,FCFS
P1848,17,9,10,IO-bound,0,1,1,0,1,1,Priority
P1849,4,6,1,CPU-bound,0,1,0,1,0,0,FCFS
P1850,3,11,4,IO-bound,0,1,1,0,0,0,Round Robin
P1851,14,13,3,CPU-bound,0,1,0,1,0,1,FCFS
P1852,18,2,8,IO-bound,1,0,1,0,1,1,Priority
P1853,17,11,2,CPU-bound,0,1,0,1,0,1,FCFS
P1854,19,2,5,CPU-bound,1,0,0,1,0,1,SRTF
P1855,10,3,6,CPU-bound,1,0,0,1,0,0,SJF
P1856,17,9,2,CPU-bound,0,1,0,1,0,1,FCFS
P1857,6,18,3,CPU-bound,0,1,0,1,0,0,FCFS
P1858,9,16,7,CPU-bound,0,1,0,1,1,0,FCFS
P1859,16,15,2,IO-bound,0,1,1,0,0,1,Round Robin
P1860,19,5,8,CPU-bound,1,0,0,1,1,1,Priority
P1861,14,19,10,CPU-bound,0,1,0,1,1,1,Priority
P1862,3,1,1,CPU-bound,1,0,0,1,0,0,SJF
P1863,16,2,2,IO-bound,1,0,1,0,0,1,SRTF
P1864,13,5,4,IO-bound,1,0,1,0,0,1,SRTF
P1865,10,13,2,CPU-bound,0,1,0,1,0,0,FCFS
P1866,12,12,9,CPU-bound,0,1,0,1,1,1,Priority
P1867,14,20,4,CPU-bound,0,1,0,1,0,1,FCFS
P1868,2,3,1,IO-bound,1,0,1,0,0,0,SJF
P1869,4,7,5,CPU-bound,0,1,0,1,0,0,FCFS
P1870,14,15,6,CPU-bound,0,1,0,1,0,1,FCFS
P1871,2,17,3,CPU-bound,0,1,0,1,0,0,FCFS
P1872,0,7,9,IO-bound,0,1,1,0,1,0,Priority
P1873,10,7,3,CPU-bound,0,1,0,1,0,0,FCFS
P1874,9,19,1,IO-bound,0,1,1,0,0,0,Round Robin
P1875,15,20,10,IO-bound,0,1,1,0,1,1,Priority
P1876,18,13,2,IO-bound,0,1,1,0,0,1,Round Robin
P1877,5,8,4,CPU-bound,0,1,0,1,0,0,FCFS
P1878,0,13,10,IO-bound,0,1,1,0,1,0,Priority
P1879,19,15,6,IO-bound,0,1,1,0,0,1,Round Robin
P1880,18,8,2,IO-bound,0,1,1,0,0,1,Round Robin
P1881,18,4,2,CPU-bound,1,0,0,1,0,1,SRTF
P1882,12,10,1,CPU-bound,0,1,0,1,0,1,FCFS
P1883,14,4,8,IO-bound,1,0,1,0,1,1,Priority
P1884,4,5,7,CPU-bound,1,0,0,1,1,0,SJF
P1885,15,15,6,CPU-bound,0,1,0,1,0,1,FCFS
P1886,20,14,9,IO-bound,0,1,1,0,1,1,Priority
P1887,14,2,10,CPU-bound,1,0,0,1,1,1,Priority
P1888,11,4,7,CPU-bound,1,0,0,1,1,1,SRTF
P1889,4,17,10,IO-bound,0,1,1,0,1,0,Priority
P1890,12,14,9,IO-bound,0,1,1,0,1,1,Priority
P1891,17,1,6,IO-bound,1,0,1,0,0,1,SRTF
P1892,18,16,9,CPU-bound,0,1,0,1,1,1,Priority
P1893,10,13,7,CPU-bound,0,1,0,1,1,0,FCFS
P1894,18,15,7,IO-bound,0,1,1,0,1,1,Round Robin
P1895,14,20,4,CPU-bound,0,1,0,1,0,1,FCFS
P1896,7,6,7,CPU-bound,0,1,0,1,1,0,FCFS
P1897,11,3,3,IO-bound,1,0,1,0,0,1,SRTF
P1898,0,12,1,CPU-bound,0,1,0,1,0,0,FCFS
P1899,8,20,1,IO-bound,0,1,1,0,0,0,Round Robin
P1900,18,20,6,CPU-bound,0,1,0,1,0,1,FCFS
P1901,3,1,7,CPU-bound,1,0,0,1,1,0,SJF
P1902,10,12,10,CPU-bound,0,1,0,1,1,0,Priority
P1903,20,10,8,CPU-bound,0,1,0,1,1,1,Priority
P1904,13,9,1,IO-bound,0,1,1,0,0,1,Round Robin
P1905,9,14,9,IO-bound,0,1,1,0,1,0,Priority
P1906,18,1,10,CPU-bound,1,0,0,1,1,1,Priority
P1907,11,19,10,IO-bound,0,1,1,0,1,1,Priority
P1908,17,10,3,CPU-bound,0,1,0,1,0,1,FCFS
P1909,17,12,8,CPU-bound,0,1,0,1,1,1,Priority
P1910,1,13,1,CPU-bound,0,1,0,1,0,0,FCFS
P1911,14,10,8,IO-bound,0,1,1,0,1,1,Priority
P1912,0,16,8,IO-bound,0,1,1,0,1,0,Priority
P1913,13,14,1,CPU-bound,0,1,0,1,0,1,FCFS
P1914,18,11,6,CPU-bound,0,1,0,1,0,1,FCFS
P1915,15,15,7,CPU-bound,0,1,0,1,1,1,FCFS
P1916,9,13,9,CPU-bound,0,1,0,1,1,0,Priority
P1917,11,10,6,CPU-bound,0,1,0,1,0,1,FCFS
P1918,7,20,9,IO-bound,0,1,1,0,1,0,Priority
P1919,15,4,1,CPU-bound,1,0,0,1,0,1,SRTF
P1920,14,5,5,IO-bound,1,0,1,0,0,1,SRTF
P1921,7,2,9,CPU-bound,1,0,0,1,1,0,Priority
P1922,19,1,6,CPU-bound,1,0,0,1,0,1,SRTF
P1923,5,7,6,CPU-bound,0,1,0,1,0,0,FCFS
P1924,1,1,2,IO-bound,1,0,1,0,0,0,SJF
P1925,9,2,8,IO-bound,1,0,1,0,1,0,Priority
P1926,0,5,8,CPU-bound,1,0,0,1,1,0,Priority
P1927,7,16,6,IO-bound,0,1,1,0,0,0,Round Robin
P1928,11,3,1,CPU-bound,1,0,0,1,0,1,SRTF
P1929,10,8,3,IO-bound,0,1,1,0,0,0,Round Robin
P1930,15,20,4,IO-bound,0,1,1,0,0,1,Round Robin
P1931,17,10,8,IO-bound,0,1,1,0,1,1,Priority
P1932,14,13,8,CPU-bound,0,1,0,1,1,1,Priority
P1933,19,8,3,IO-bound,0,1,1,0,0,1,Round Robin
P1934,16,10,6,IO-bound,0,1,1,0,0,1,Round Robin
P1935,5,19,4,IO-bound,0,1,1,0,0,0,Round Robin
P1936,10,7,2,CPU-bound,0,1,0,1,0,0,FCFS
P1937,19,19,6,CPU-bound,0,1,0,1,0,1,FCFS
P1938,7,14,2,CPU-bound,0,1,0,1,0,0,FCFS
P1939,16,19,6,IO-bound,0,1,1,0,0,1,Round Robin
P1940,8,11,7,IO-bound,0,1,1,0,1,0,Round Robin
P1941,6,12,10,IO-bound,0,1,1,0,1,0,Priority
P1942,19,3,9,IO-bound,1,0,1,0,1,1,Priority
P1943,12,13,8,IO-bound,0,1,1,0,1,1,Priority
P1944,0,5,5,CPU-bound,1,0,0,1,0,0,SJF
P1945,16,13,6,IO-bound,0,1,1,0,0,1,Round Robin
P1946,11,1,1,CPU-bound,1,0,0,1,0,1,SRTF
P1947,7,14,5,CPU-bound,0,1,0,1,0,0,FCFS
P1948,9,16,10,CPU-bound,0,1,0,1,1,0,Priority
P1949,19,5,2,IO-bound,1,0,1,0,0,1,SRTF
P1950,8,7,6,CPU-bound,0,1,0,1,0,0,FCFS
P1951,15,7,9,CPU-bound,0,1,0,1,1,1,Priority
P1952,11,15,6,IO-bound,0,1,1,0,0,1,Round Robin
